id,intent,text_raw
q_014923,pesticides_et_securite,هل وضع العبوة داخل كيس محكم يحفظها؟
q_014924,pesticides_et_securite,هل الكيس المحكم قد يزيد ضغط الأبخرة في الحر؟
q_014925,pesticides_et_securite,كيف أخزن العبوة المفتوحة في مكان بارد وجاف؟
q_014926,pesticides_et_securite,هل وضعها بعيد عن الشمس والحرارة ضروري جدًا؟
q_014927,pesticides_et_securite,إذا العبوة تسربت ببطء من الغطاء كيف أكتشف؟
q_014928,pesticides_et_securite,هل وضع ورق/كرتون تحتها يكشف التسرب؟
q_014929,pesticides_et_securite,إذا وجدت بقعة تحت العبوة ماذا أفعل؟
q_014930,pesticides_et_securite,هل أمسح البقعة بمنديل ثم أرميه كنفايات؟
q_014931,pesticides_et_securite,كيف أمنع تلوث يدي أثناء التنظيف؟
q_014932,pesticides_et_securite,هل لبس قفازات حتى في التخزين ضروري؟
q_014933,pesticides_et_securite,إذا عندي طفل فضولي كيف أؤمن المخزن بالكامل؟
q_014934,pesticides_et_securite,هل قفل بمفتاح كاف أم أحتاج قفلين؟
q_014935,pesticides_et_securite,هل وضع المخزن في مكان مرتفع يبعد الأطفال؟
q_014936,pesticides_et_securite,هل تعليم الطفل عن الخطر يقلل الفضول؟
q_014937,pesticides_et_securite,كيف أشرح للطفل ببساطة أن هذا “سم”؟
q_014938,pesticides_et_securite,إذا عندي حيوانات ترعى قرب المخزن كيف أمنعها؟
q_014939,pesticides_et_securite,هل رائحة المبيدات قد تجذب بعض الحيوانات؟
q_014940,pesticides_et_securite,هل ممكن لعصفور أن ينقر عبوة متسربة؟
q_014941,pesticides_et_securite,كيف أمنع دخول الطيور للمخزن؟
q_014942,pesticides_et_securite,هل تغطية الفتحات بشبك يمنع ذلك؟
q_014943,pesticides_et_securite,إذا عندي علف مخزن هل أبعده كم متر عن المبيدات؟
q_014944,pesticides_et_securite,هل تخزين المبيدات مع العلف قد يلوث العلف بالرائحة؟
q_014945,pesticides_et_securite,هل تلوث العلف يسبب مرض للحيوانات؟
q_014946,pesticides_et_securite,كيف أعرف أن العلف تلوث برائحة مبيد؟
q_014947,pesticides_et_securite,إذا شكّيت بتلوث علف هل أرميه أم أهوّيه؟
q_014948,pesticides_et_securite,هل الأهوية قد لا تكفي لأن السم قد يلتصق؟
q_014949,pesticides_et_securite,إذا تلوث ماء الشرب للحيوانات بمبيد ماذا أفعل؟
q_014950,pesticides_et_securite,هل أغير الماء فورًا وأنظف الحوض؟
q_014951,pesticides_et_securite,كيف أنظف حوض ماء دون نشر التلوث؟
q_014952,pesticides_et_securite,هل أستخدم صابون وأشطف كثير؟
q_014953,pesticides_et_securite,إذا قرب الحقل خزان ماء شرب للعمال كيف أحميه من الرذاذ؟
q_014954,pesticides_et_securite,هل أغطّي الخزان قبل الرش؟
q_014955,pesticides_et_securite,هل أنقله خارج الحقل أفضل؟
q_014956,pesticides_et_securite,إذا الرذاذ وصل للخزان هل يصبح الماء غير صالح؟
q_014957,pesticides_et_securite,هل التخلص من الماء أفضل من المخاطرة؟
q_014958,pesticides_et_securite,كيف أتأكد أن الماء لم يتلوث؟
q_014959,pesticides_et_securite,إذا كنت أستعمل رشاش سحب خلف جرار هل أحتاج منطقة عزل أكبر؟
q_014960,pesticides_et_securite,هل سرعة الجرار تؤثر على الانجراف؟
q_014961,pesticides_et_securite,هل ارتفاع البوم يؤثر كثيرًا على الانجراف؟
q_014962,pesticides_et_securite,كيف أضبط ارتفاع البوم فوق المحصول؟
q_014963,pesticides_et_securite,هل قاعدة “50 سم” مناسبة أم تختلف؟
q_014964,pesticides_et_securite,إذا المحصول طويل هل أرفع البوم أم أغير الفوهة؟
q_014965,pesticides_et_securite,هل الرش على ارتفاع كبير يزيد تعرض الناس حول الحقل؟
q_014966,pesticides_et_securite,إذا الطريق العام قريب هل أوقف الرش قربه؟
q_014967,pesticides_et_securite,هل أضع حاجز وقت المرور؟
q_014968,pesticides_et_securite,إذا مرت سيارة أثناء الرش هل هذا خطر قانوني؟
q_014969,pesticides_et_securite,هل الأفضل الرش في وقت ما في حركة؟
q_014970,pesticides_et_securite,إذا الريح باتجاه الطريق هل أؤجل؟
q_014971,pesticides_et_securite,إذا عندي بئر داخل الحقل هل أبني سياج حوله كمنطقة ممنوع رش؟
q_014972,pesticides_et_securite,كم قطر المنطقة حول البئر؟
q_014973,pesticides_et_securite,هل الرش على بعد 5 متر كافي أم لازم أكثر؟
q_014974,pesticides_et_securite,إذا التربة رملية هل خطر التلوث للمياه الجوفية أعلى؟
q_014975,pesticides_et_securite,هل في التربة الرملية لازم احتياطات إضافية؟
q_014976,pesticides_et_securite,هل تقليل الجرعة في تربة رملية يقلل التسرب؟
q_014977,pesticides_et_securite,هل اختيار مبيد أقل ذوبانًا بالماء يقلل التلوث؟
q_014978,pesticides_et_securite,كيف أعرف ذوبان المبيد من نشرة البيانات؟
q_014979,pesticides_et_securite,هل قيمة “Solubility” مهمة؟
q_014980,pesticides_et_securite,إذا المبيد شديد الذوبان هل أتجنب الرش قبل مطر؟
q_014981,pesticides_et_securite,إذا عندي ميل أرض قوي هل أتجنب الرش قبل أمطار؟
q_014982,pesticides_et_securite,هل أعمل مصاطب لتقليل جريان؟
q_014983,pesticides_et_securite,هل وضع قش أو غطاء تربة يقلل انتقال المبيد مع الماء؟
q_014984,pesticides_et_securite,إذا عندي مجرى ماء موسمي كيف أحميه؟
q_014985,pesticides_et_securite,هل أعمل خندق صرف بعيد عن المجرى؟
q_014986,pesticides_et_securite,إذا حدثت أمطار بعد الرش هل أراقب لون الماء في الصرف؟
q_014987,pesticides_et_securite,هل تغيّر لون الماء علامة تلوث؟
q_014988,pesticides_et_securite,إذا لون الماء تغيّر هل أبلغ؟
q_014989,pesticides_et_securite,كيف أتجنب مشاكل بيئية من البداية بخطة طقس؟
q_014990,pesticides_et_securite,هل استعمال تطبيقات طقس بالساعات يساعد؟
q_014991,pesticides_et_securite,إذا التطبيق يعطي احتمال مطر 30% هل أرش أم أؤجل؟
q_014992,pesticides_et_securite,كيف أقرر حسب قيمة الاحتمال؟
q_014993,pesticides_et_securite,هل الأفضل عدم المخاطرة إذا قرب ماء؟
q_014994,pesticides_et_securite,إذا رشيت ثم حصل مطر خفيف هل يتكرر الرش؟
q_014995,pesticides_et_securite,كيف أقرر إعادة الرش بدون زيادة سمية؟
q_014996,pesticides_et_securite,هل أستخدم مبيد مختلف أم نفس المبيد؟
q_014997,pesticides_et_securite,إذا أعيدت الرشة هل أحسبها ضمن الحد الأقصى للرشات؟
q_014998,pesticides_et_securite,كيف أتابع عدد الرشات لكل مادة فعالة خلال الموسم؟
q_014999,pesticides_et_securite,هل أكتب “المجموعة” لكل مبيد لتجنب المقاومة؟
q_015000,pesticides_et_securite,إذا ما أعرف المجموعة هل أسأل أو أبحث؟
q_015001,pesticides_et_securite,هل أستطيع تدوين كود IRAC/FRAC من الملصق؟
q_015002,pesticides_et_securite,إذا الملصق لا يذكر الكود هل توجد طرق لمعرفة؟
q_015003,pesticides_et_securite,إذا كررت نفس المجموعة هل ستظهر مقاومة أسرع؟
q_015004,pesticides_et_securite,كيف أعرف أن الآفة أصبحت مقاومة وليس خطأ رش؟
q_015005,pesticides_et_securite,هل المقاومة تظهر كعدم تأثير رغم تغطية جيدة؟
q_015006,pesticides_et_securite,إذا شككت بالمقاومة هل أغير طريقة التطبيق قبل تغيير المادة؟
q_015007,pesticides_et_securite,هل تحسين التغطية قد يعيد الفعالية؟
q_015008,pesticides_et_securite,هل خفض أو رفع الجرعة يعالج المقاومة؟
q_015009,pesticides_et_securite,لماذا رفع الجرعة خطير وغير حل؟
q_015010,pesticides_et_securite,إذا الآفة تعود بعد يومين هل هذا مقاومة أم إعادة إصابة؟
q_015011,pesticides_et_securite,كيف أفرق بين إعادة إصابة وبين فشل؟
q_015012,pesticides_et_securite,هل المراقبة بعد الرش ضرورية لاتخاذ قرار صحيح؟
q_015013,pesticides_et_securite,متى أعمل تقييم بعد الرش: 24 ساعة أم 72؟
q_015014,pesticides_et_securite,هل كل مبيد له زمن تأثير مختلف؟
q_015015,pesticides_et_securite,كيف أعرف زمن التأثير من الملصق؟
q_015016,pesticides_et_securite,إذا المبيد بطيء هل الصبر أفضل من إعادة الرش؟
q_015017,pesticides_et_securite,إذا استعجلت وأعدت الرش هل أزيد البقايا بلا داعي؟
q_015018,pesticides_et_securite,كيف أضع قاعدة لنفسي: “لا أعيد الرش قبل كذا”؟
q_015019,pesticides_et_securite,هل كتابة خطة رش مسبقة تمنع الارتجال؟
q_015020,pesticides_et_securite,إذا عندي خطة رش كيف أعدلها عند تغير الطقس؟
q_015021,pesticides_et_securite,هل الخطة المرنة أفضل من الثابتة؟
q_015022,pesticides_et_securite,كيف أعرف الجرعة المثلى للمبيدات المستخدمة
q_015023,pesticides_et_securite,ما هي الطريقة الصحيحة لإذابة المبيدات المسحوقة
q_015024,pesticides_et_securite,كيف أحدد إذا كان المبيد يتوافق مع مياه الري
q_015025,pesticides_et_securite,ما هي تأثيرات ملوحة الماء على فعالية المبيد
q_015026,pesticides_et_securite,كيف أختبر جودة الماء قبل خلط المبيدات
q_015027,pesticides_et_securite,ما هي الطرق البسيطة لفحص صلاحية ماء الخلط
q_015028,pesticides_et_securite,كيف أحسب حجم خزان الخلط المناسب لمساحتي
q_015029,pesticides_et_securite,ما هي المواد المناسبة لصنع خزان خلط محلي
q_015030,pesticides_et_securite,كيف أتجنب ترسب المبيدات في قاع الخزان
q_015031,pesticides_et_securite,ما هي تقنيات التقليب المناسبة لمحاليل المبيدات
q_015032,pesticides_et_securite,كيف أحدد إذا كان المحلول متجانساً بشكل كافٍ
q_015033,pesticides_et_securite,ما هي العلامات الدالة على تجانس محلول الرش
q_015034,pesticides_et_securite,كيف أتأكد من ذوبان المبيدات الكبسولية بشكل كامل
q_015035,pesticides_et_securite,ما هي مشاكل المبيدات الكبسولية وكيف أتجنبها
q_015036,pesticides_et_securite,كيف أختار بين المبيدات السائلة والمسحوقة
q_015037,pesticides_et_securite,ما هي مزايا وعيوب كل شكل من أشكال المبيدات
